faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
6,1.0,11,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198
6,1.0,12,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437
6,1.0,13,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216
6,1.0,14,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59
6,1.0,15,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.014489,0.81503,0.1046,54.279,44.352,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49
6,1.0,16,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.017134,0.84727,0.1028,52.902,43.729,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375
6,1.0,17,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094
6,1.0,18,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96
6,1.0,19,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776
6,1.0,20,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022
6,1.0,21,-0.0017909,3649.7,4479.9,9.3486,26.376,42.36,2696.3,75.073,120.38,0.33695,80.404,50.128,2625.3,26.973,50.039,3090.9,22.841,65.651,226.85,341.23,94.663,77.219,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.137,53.947,55.305,60.589,21.851,39.439,38.475,46.624,46.689,41.07,18.36
6,1.0,22,-0.00023398,3647.2,4516.1,9.4251,27.079,42.219,2691.6,74.902,120.4,0.33798,80.261,49.498,2620.1,24.557,51.057,3087.6,22.927,65.689,225.73,339.68,94.881,77.214,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.179,53.514,55.152,61.226,21.88,39.313,36.623,48.981,46.902,40.72,18.164
6,1.0,23,-0.0014399,3648.7,4505.7,9.4751,26.75,42.541,2687.4,74.586,120.38,0.35002,80.218,52.358,2615.1,27.152,50.337,3085.5,23.086,65.717,227.54,338.73,94.924,77.008,32.414,8.9565,26.225,6.6927,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.886,53.982,48.969,61.321,21.549,42.256,45.039,47.313,46.858,40.201,17.805
6,1.0,24,0.00081852,3677.2,4491.0,9.3838,26.869,42.306,2685.4,74.567,120.37,0.35014,80.242,48.569,2613.0,26.437,50.863,3084.7,22.514,65.694,228.01,337.58,95.038,77.084,32.414,8.9565,26.225,6.6927,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.396,54.157,48.747,61.787,20.996,42.241,33.889,48.531,46.935,40.055,19.167
6,1.0,25,0.00056012,3731.9,4481.1,9.3738,26.891,41.865,2685.8,75.427,120.41,0.33023,80.453,50.083,2613.1,25.424,50.015,3086.3,21.841,65.715,227.64,336.39,94.922,77.287,31.876,9.0761,25.869,6.9977,18.683,1.6378,32.928,13.952,23.704,1.3771,19.035,2.2544,4.9061,2.2952,0.018032,0.87043,0.10962,53.559,43.529,63.871,53.801,46.147,59.756,20.967,39.824,38.345,46.568,47.081,40.693,20.741
6,1.0,26,0.00065064,3762.9,4542.0,9.4089,26.79,41.982,2685.3,74.259,120.4,0.32964,80.607,48.58,2612.3,25.053,49.606,3088.1,22.153,65.798,228.58,334.88,94.891,77.17,31.876,9.0761,25.869,6.9977,18.683,1.6378,32.928,13.952,23.704,1.3771,19.035,2.2544,4.9061,2.2952,0.022881,0.85299,0.11356,53.254,44.275,63.337,53.071,46.138,61.285,20.55,39.896,33.921,45.623,47.743,39.862,20.001
6,1.0,27,0.00023858,3637.9,4524.4,9.2982,26.757,42.154,2683.0,74.306,120.4,0.3484,80.647,50.893,2609.9,24.675,49.261,3087.1,23.153,65.901,232.98,333.76,94.905,77.375,31.9,9.113,26.226,6.8857,18.831,1.6882,31.914,13.877,23.542,1.2785,18.727,2.2623,4.8904,2.3498,0.022881,0.85299,0.11356,53.254,44.275,62.848,53.9,56.501,60.332,20.171,42.208,40.727,44.824,47.734,40.493,17.612
6,1.0,28,-0.0019922,3651.0,4509.3,9.3617,26.712,42.498,2684.8,73.576,120.39,0.34572,80.743,49.04,2610.9,25.038,50.819,3088.6,22.965,65.947,231.79,333.37,95.144,77.15,31.9,9.113,26.226,6.8857,18.831,1.6882,31.914,13.877,23.542,1.2785,18.727,2.2623,4.8904,2.3498,0.022881,0.85299,0.11356,53.254,44.275,62.622,54.082,56.72,62.867,20.021,42.534,35.274,48.429,48.221,39.876,18.062
6,1.0,29,-0.00061299,3689.7,4459.5,9.3935,27.05,42.304,2682.9,75.405,120.4,0.34207,80.703,49.678,2609.3,24.886,51.847,3090.3,22.701,66.009,232.37,331.56,95.005,77.278,31.6,8.9422,26.433,7.0543,18.844,1.6575,31.502,13.764,23.644,1.307,18.755,2.2943,4.9534,2.3162,0.022881,0.85299,0.11356,53.254,44.275,62.884,54.317,56.74,62.021,19.646,41.13,37.153,50.809,48.548,40.24,18.688
6,1.0,30,0.0019713,3658.1,4479.5,9.4539,26.879,42.106,2684.2,74.543,120.39,0.3387,80.737,49.781,2610.8,24.976,51.687,3092.1,23.204,66.041,234.22,330.77,95.041,77.258,31.6,8.9422,26.433,7.0543,18.844,1.6575,31.502,13.764,23.644,1.307,18.755,2.2943,4.9534,2.3162,0.022881,0.85299,0.11356,53.254,44.275,63.427,54.078,56.486,62.347,19.621,41.542,37.457,50.437,48.762,39.986,17.499
6,1.0,31,-0.00055609,3669.3,4494.5,9.5196,27.128,42.208,2687.5,74.552,120.41,0.32429,80.965,50.193,2613.3,24.13,51.334,3095.7,23.062,66.09,233.59,329.81,94.954,77.682,31.023,8.93,26.945,6.9087,18.902,1.6868,32.214,13.996,23.783,1.2279,19.394,2.2845,4.9968,2.4465,0.01021,0.85453,0.097284,53.303,44.98,61.672,53.857,63.338,59.19,19.346,40.273,38.667,49.621,48.793,40.613,17.787
6,1.0,32,-0.00028224,3634.8,4458.2,9.3881,26.593,42.116,2687.5,73.74,120.38,0.32744,80.884,50.577,2612.9,25.731,50.776,3097.3,22.122,66.145,233.45,329.12,95.28,76.978,31.023,8.93,26.945,6.9087,18.902,1.6868,32.214,13.996,23.783,1.2279,19.394,2.2845,4.9968,2.4465,0.01021,0.85453,0.097284,53.303,44.98,62.265,54.292,63.311,61.826,18.955,39.889,39.799,48.329,49.004,39.858,20.06
6,1.0,33,0.00051264,3695.0,4471.8,9.4983,26.73,42.202,2687.3,74.387,120.38,0.35177,80.739,49.857,2613.5,26.18,48.97,3098.4,23.744,66.141,235.25,328.34,95.093,77.379,30.9,8.9849,27.116,7.006,19.779,1.6359,30.939,13.901,24.429,1.2808,19.677,2.2783,4.988,2.3123,0.01021,0.85453,0.097284,53.303,44.98,62.412,53.971,76.003,62.592,18.766,43.191,37.679,44.15,49.047,39.37,16.199
6,1.0,34,-0.0018509,3648.4,4473.8,9.6007,27.008,42.026,2689.9,74.507,120.41,0.3501,80.8,49.496,2615.7,24.6,50.855,3102.6,23.086,66.125,234.29,327.57,95.096,77.453,30.9,8.9849,27.116,7.006,19.779,1.6359,30.939,13.901,24.429,1.2808,19.677,2.2783,4.988,2.3123,0.01021,0.85453,0.097284,53.303,44.98,63.215,53.946,76.236,59.156,18.672,43.394,36.617,48.514,49.335,40.191,17.761
6,1.0,35,-0.00041101,3648.6,4349.9,9.5257,26.914,42.321,2693.3,73.691,120.4,0.3425,80.99,49.702,2617.8,24.188,50.771,3105.8,22.265,66.127,236.68,326.52,94.992,77.629,30.241,8.9621,26.85,6.8321,19.037,1.6845,31.188,13.866,24.955,1.4874,19.47,2.257,4.9404,2.4255,0.01021,0.85453,0.097284,53.303,44.98,62.287,53.181,80.938,61.444,18.485,41.977,37.224,48.318,49.324,39.867,19.68
6,1.0,36,0.0018782,3616.4,4357.7,9.4692,26.769,42.392,2693.7,73.179,120.39,0.341,80.94,50.129,2619.1,24.429,49.245,3108.3,22.427,66.159,236.21,326.28,95.303,77.191,30.241,8.9621,26.85,6.8321,19.037,1.6845,31.188,13.866,24.955,1.4874,19.47,2.257,4.9404,2.4255,0.019828,0.83888,0.11063,53.12,44.467,62.841,53.088,80.712,61.704,18.327,42.16,38.479,44.787,49.636,39.637,19.322
6,1.0,37,-0.00047006,3658.9,4458.9,9.5032,26.963,42.482,2693.6,73.894,120.37,0.33502,80.654,50.171,2618.6,25.904,50.741,3110.1,23.097,66.145,237.4,324.89,95.015,77.129,30.584,8.8577,26.904,7.0597,19.246,1.672,30.447,14.009,25.657,1.3167,19.509,2.248,4.9495,2.3883,0.019828,0.83888,0.11063,53.12,44.467,63.601,53.592,96.801,64.45,17.86,42.05,38.603,48.249,49.763,39.388,17.759
6,1.0,38,-3.7756e-05,3670.0,4410.4,9.4748,26.842,42.202,2696.6,74.094,120.43,0.3382,80.683,50.862,2622.5,24.278,49.118,3113.9,23.215,66.095,240.15,325.14,95.112,77.113,30.584,8.8577,26.904,7.0597,19.246,1.672,30.447,14.009,25.657,1.3167,19.509,2.248,4.9495,2.3883,0.019828,0.83888,0.11063,53.12,44.467,63.409,54.173,96.759,62.223,17.975,41.662,40.637,44.494,49.756,40.417,17.493
6,1.0,39,-0.00091151,3600.5,4478.9,9.4904,27.225,42.296,2700.9,73.106,120.41,0.35558,80.785,49.914,2625.7,24.963,51.134,3116.3,23.057,66.035,241.43,324.23,95.09,77.559,30.401,9.1197,27.444,6.8121,19.412,1.6574,30.582,13.86,25.457,1.2735,19.372,2.2788,5.0465,2.3714,0.019828,0.83888,0.11063,53.12,44.467,62.548,52.779,93.941,61.885,18.314,43.542,37.848,49.159,49.878,40.066,17.842
6,1.0,40,-0.00035556,3582.4,4421.3,9.5776,26.843,42.468,2704.7,74.282,120.4,0.35583,80.839,48.463,2629.3,26.686,51.455,3121.5,23.385,66.067,239.5,324.09,95.113,77.182,30.401,9.1197,27.444,6.8121,19.412,1.6574,30.582,13.86,25.457,1.2735,19.372,2.2788,5.0465,2.3714,0.019828,0.83888,0.11063,53.12,44.467,62.859,53.468,93.886,63.642,18.111,43.511,33.578,49.901,50.285,39.673,17.08
6,1.0,41,0.0002158,3664.0,4401.5,9.5216,26.828,42.749,2706.8,74.387,120.4,0.33731,80.666,49.686,2631.0,24.222,48.792,3127.9,22.342,66.051,241.39,323.06,95.072,77.29,30.08,9.12,27.692,6.8585,19.064,1.6387,29.789,13.754,25.555,1.4008,19.368,2.2747,4.9783,2.4687,0.031098,0.85469,0.091353,53.446,44.475,63.577,53.205,99.692,64.59,17.76,41.943,37.177,43.738,49.973,40.066,19.555
6,1.0,42,0.00049134,3695.7,4451.6,9.5113,26.839,42.657,2708.9,73.869,120.41,0.33847,80.486,50.584,2634.0,23.506,49.191,3129.5,23.945,65.994,240.05,323.44,94.933,76.893,30.08,9.12,27.692,6.8585,19.064,1.6387,29.789,13.754,25.555,1.4008,19.368,2.2747,4.9783,2.4687,0.031098,0.85469,0.091353,53.446,44.475,63.031,52.604,99.665,63.805,17.646,41.802,39.819,44.661,50.166,39.809,15.808
6,1.0,43,-0.0023818,3655.8,4460.4,9.6555,26.785,42.33,2714.5,72.84,120.43,0.32679,80.56,49.3,2639.6,25.184,49.933,3133.7,23.996,65.919,240.29,323.81,94.99,77.509,30.402,8.6937,27.676,7.0723,19.182,1.6626,29.461,13.709,26.455,1.5619,19.289,2.2349,4.9762,2.3231,0.031098,0.85469,0.091353,53.446,44.475,63.355,53.275,99.969,62.792,18.125,40.351,36.041,46.379,50.222,40.519,15.645
6,1.0,44,-0.00041652,3664.2,4445.7,9.5767,26.944,42.62,2720.1,73.856,120.4,0.32621,80.811,49.794,2644.8,25.486,49.159,3141.1,22.682,65.94,242.73,322.84,94.842,77.809,30.402,8.6937,27.676,7.0723,19.182,1.6626,29.461,13.709,26.455,1.5619,19.289,2.2349,4.9762,2.3231,0.031098,0.85469,0.091353,53.446,44.475,63.21,53.451,99.733,63.348,17.877,40.422,37.495,44.587,50.078,39.832,18.72
6,1.0,45,0.0013665,3598.6,4445.7,9.5218,26.881,42.416,2723.0,74.162,120.44,0.32084,80.642,50.086,2648.2,26.568,49.854,3144.0,23.4,65.961,241.17,322.96,94.921,76.869,29.978,8.8157,27.998,7.0332,18.989,1.7068,29.918,13.604,26.372,1.4051,19.922,2.2815,4.8664,2.2984,0.031098,0.85469,0.091353,53.446,44.475,62.386,53.104,97.413,62.381,18.038,39.734,38.353,46.196,50.292,41.09,17.083
6,1.0,46,-0.0020638,3624.9,4469.6,9.5958,26.838,42.11,2725.6,74.634,120.32,0.32244,80.372,49.687,2650.4,26.267,48.805,3146.3,22.188,65.911,242.09,322.85,95.095,77.185,29.978,8.8157,27.998,7.0332,18.989,1.7068,29.918,13.604,26.372,1.4051,19.922,2.2815,4.8664,2.2984,0.022544,0.86473,0.093101,54.075,43.372,61.932,52.819,97.75,64.844,17.826,39.54,37.179,43.769,50.711,38.697,19.957
6,1.0,47,0.0008038,3617.8,4407.4,9.6376,27.052,42.224,2729.5,73.93,120.45,0.3097,80.052,50.829,2653.3,24.907,48.635,3151.1,23.931,65.791,246.41,322.78,95.167,76.657,30.071,8.9012,28.222,6.9174,19.398,1.6414,29.228,13.659,26.359,1.3025,19.784,2.2595,4.8718,2.2525,0.022544,0.86473,0.093101,54.075,43.372,62.237,53.984,99.642,64.101,17.88,38.04,40.538,43.376,50.595,41.962,15.892
6,1.0,48,-0.0010175,3607.1,4461.0,9.7153,26.823,42.278,2734.1,74.578,120.35,0.31066,79.9,49.977,2658.6,27.087,52.709,3153.8,22.015,65.68,247.57,323.51,95.107,76.959,30.071,8.9012,28.222,6.9174,19.398,1.6414,29.228,13.659,26.359,1.3025,19.784,2.2595,4.8718,2.2525,0.022544,0.86473,0.093101,54.075,43.372,62.421,53.342,99.821,65.101,18.172,37.923,38.033,52.803,50.766,38.535,20.455
6,1.0,49,-0.00058659,3635.1,4409.6,9.6939,27.13,42.138,2740.9,73.631,120.44,0.31196,80.004,50.013,2665.8,25.044,50.066,3161.5,22.119,65.61,249.22,323.92,95.053,76.994,29.473,8.6936,28.545,7.0778,19.543,1.658,29.267,13.451,26.765,1.2682,19.133,2.2318,4.8391,2.2174,0.022544,0.86473,0.093101,54.075,43.372,62.867,52.883,99.809,61.331,18.429,38.972,38.139,46.686,50.894,41.159,20.215
6,1.0,50,0.0020881,3658.1,4418.7,9.7933,27.066,42.077,2744.9,73.511,120.38,0.31388,79.89,50.143,2669.3,25.527,50.275,3165.5,22.516,65.59,249.58,323.35,94.981,77.099,29.473,8.6936,28.545,7.0778,19.543,1.658,29.267,13.451,26.765,1.2682,19.133,2.2318,4.8391,2.2174,0.022544,0.86473,0.093101,54.075,43.372,62.472,52.774,99.546,60.577,18.607,38.738,38.52,47.17,51.138,39.376,19.285
6,1.0,51,0.0030505,3598.9,4388.3,9.7807,27.012,42.316,2750.3,73.634,120.41,0.28992,79.899,49.844,2675.2,25.108,50.498,3169.7,22.918,65.564,251.89,324.33,94.977,77.135,29.67,8.8389,28.287,6.8382,19.614,1.683,28.983,13.636,27.13,1.3569,19.293,2.2185,4.6992,2.2527,-0.0020484,0.85144,0.085623,54.351,43.387,61.974,52.665,99.451,61.886,18.838,35.676,37.64,47.687,51.507,40.995,18.334
6,1.0,52,-0.00035961,3611.6,4406.4,9.6825,26.678,42.439,2757.9,73.596,120.39,0.29018,79.946,50.878,2682.9,26.126,48.932,3175.8,23.032,65.6,253.4,324.75,95.012,77.105,29.67,8.8389,28.287,6.8382,19.614,1.683,28.983,13.636,27.13,1.3569,19.293,2.2185,4.6992,2.2527,-0.0020484,0.85144,0.085623,54.351,43.387,61.755,52.449,99.787,63.665,18.925,35.645,40.683,44.061,51.776,39.752,18.066
6,1.0,53,0.00048379,3680.7,4346.3,9.6075,27.196,42.295,2761.0,73.983,120.41,0.30703,79.706,51.809,2684.2,25.064,49.305,3181.6,22.67,65.613,253.0,324.28,94.991,76.716,29.316,8.8071,28.859,6.7692,18.926,1.6343,28.593,13.574,27.63,1.484,19.612,2.233,4.7604,2.1761,-0.0020484,0.85144,0.085623,54.351,43.387,62.595,52.86,99.665,66.135,18.737,38.138,43.423,44.926,52.216,40.394,18.965
6,1.0,54,0.0018915,3680.2,4377.8,9.7063,27.126,42.164,2764.3,73.139,120.42,0.30974,79.549,51.937,2689.2,22.612,49.539,3184.5,22.885,65.551,253.78,324.37,94.888,77.046,29.316,8.8071,28.859,6.7692,18.926,1.6343,28.593,13.574,27.63,1.484,19.612,2.233,4.7604,2.1761,-0.0020484,0.85144,0.085623,54.351,43.387,62.604,52.484,99.509,64.284,18.972,37.807,43.799,45.467,52.556,40.33,18.448
6,1.0,55,0.00052056,3657.8,4428.9,9.825,26.732,42.521,2768.1,73.877,120.38,0.30267,79.295,50.971,2692.4,25.825,49.448,3189.1,23.03,65.504,255.93,324.56,94.875,76.481,29.765,8.6303,28.759,6.892,18.751,1.6436,28.964,13.586,27.899,1.2646,19.53,2.203,4.7278,2.2714,-0.0020484,0.85144,0.085623,54.351,43.387,63.669,53.476,99.692,63.303,18.71,36.674,40.958,45.257,52.771,40.323,18.17
6,1.0,56,-0.0031833,3702.4,4414.4,9.79,27.061,42.337,2772.0,73.686,120.43,0.30159,79.205,49.323,2696.9,25.511,49.835,3193.5,22.618,65.429,260.23,324.81,94.792,76.911,29.765,8.6303,28.759,6.892,18.751,1.6436,28.964,13.586,27.899,1.2646,19.53,2.203,4.7278,2.2714,0.04304,0.8576,0.099921,54.822,43.155,62.901,53.65,100.06,64.737,19.112,36.805,36.109,46.151,52.503,41.635,19.15
