faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
4,1.0,11,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198
4,1.0,12,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437
4,1.0,13,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216
4,1.0,14,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59
4,1.0,15,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.014489,0.81503,0.1046,54.279,44.352,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49
4,1.0,16,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.017134,0.84727,0.1028,52.902,43.729,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375
4,1.0,17,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094
4,1.0,18,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96
4,1.0,19,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776
4,1.0,20,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022
4,1.0,21,0.27833,3649.7,4479.9,9.3455,26.382,42.565,2701.1,75.094,120.57,0.33722,80.432,50.198,2629.6,27.108,50.086,3097.3,22.889,65.659,226.8,341.34,94.748,77.366,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.137,53.947,27.761,60.563,21.686,39.406,38.684,46.732,46.692,47.569,18.243
4,1.0,22,0.27992,3647.2,4516.1,9.4246,27.094,42.468,2699.9,74.901,120.45,0.33875,80.326,49.548,2628.7,24.663,51.14,3096.7,23.015,65.709,225.62,340.89,94.442,77.516,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.179,53.514,27.605,61.228,22.042,39.219,36.771,49.171,46.91,44.176,17.941
4,1.0,23,0.24735,3648.7,4505.7,9.4674,26.762,42.76,2699.2,74.634,120.45,0.35141,80.293,52.355,2627.4,27.151,50.391,3096.3,23.144,65.757,227.33,341.26,94.813,77.349,32.415,8.9563,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.886,53.982,24.505,61.263,22.122,42.087,45.031,47.438,46.873,44.981,17.641
4,1.0,24,0.24847,3677.2,4491.0,9.3654,26.878,42.543,2698.9,74.671,120.42,0.35208,80.269,48.532,2627.4,26.364,50.867,3096.2,22.516,65.75,227.72,341.31,94.609,77.351,32.415,8.9563,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.396,54.157,24.396,61.664,21.852,42.005,33.78,48.54,46.954,44.658,19.129
4,1.0,25,0.23392,3732.0,4481.1,9.3442,26.902,42.089,2699.9,75.592,120.43,0.33256,80.355,50.032,2628.4,25.314,49.982,3097.0,21.802,65.763,227.4,341.26,94.621,77.438,32.243,9.0325,25.717,6.9533,18.589,1.6319,33.162,13.94,23.592,1.3418,18.966,2.2555,4.9007,2.2933,0.018032,0.87043,0.10962,53.559,43.529,63.871,53.801,23.173,59.556,22.127,39.539,38.195,46.491,47.094,45.163,20.805
4,1.0,26,0.23546,3763.0,4542.1,9.3673,26.799,42.205,2699.3,74.482,120.42,0.33246,80.364,48.539,2627.7,24.954,49.564,3097.3,22.1,65.815,228.5,340.9,94.505,77.226,32.243,9.0325,25.717,6.9533,18.589,1.6319,33.162,13.94,23.592,1.3418,18.966,2.2555,4.9007,2.2933,0.022881,0.85299,0.11356,53.254,44.275,63.338,53.072,23.022,61.009,21.987,39.552,33.802,45.525,47.742,44.598,20.104
4,1.0,27,0.25015,3649.8,4534.5,9.2452,26.768,42.384,2697.1,74.583,120.41,0.35056,80.278,50.868,2625.6,24.6,49.233,3095.1,23.113,65.872,233.14,340.88,94.565,77.389,32.503,9.055,25.971,6.8236,18.646,1.6796,32.537,13.848,23.26,1.2265,18.496,2.2589,4.8715,2.3438,0.022881,0.85299,0.11356,53.254,44.275,63.053,54.02,24.56,59.978,21.875,41.634,40.655,44.759,47.714,45.203,17.694
4,1.0,28,0.24831,3663.0,4519.3,9.2963,26.72,42.725,2698.8,73.908,120.38,0.34827,80.296,49.024,2626.7,24.975,50.811,3095.1,22.943,65.876,232.16,341.49,94.668,77.158,32.503,9.055,25.971,6.8236,18.646,1.6796,32.537,13.848,23.26,1.2265,18.496,2.2589,4.8715,2.3438,0.022881,0.85299,0.11356,53.254,44.275,62.827,54.202,24.741,62.435,22.006,41.913,35.228,48.411,48.187,44.552,18.106
4,1.0,29,0.22241,3707.6,4479.8,9.3149,27.059,42.504,2696.3,75.798,120.39,0.34273,80.212,49.658,2624.8,24.811,51.853,3094.6,22.69,65.906,232.89,340.8,94.628,77.284,32.427,8.8828,26.076,6.9866,18.564,1.6473,32.505,13.733,23.21,1.247,18.368,2.2868,4.8945,2.2931,0.022881,0.85299,0.11356,53.254,44.275,63.191,54.561,21.967,61.498,21.908,40.214,37.093,50.822,48.506,44.95,18.71
4,1.0,30,0.22471,3676.0,4499.8,9.3604,26.886,42.296,2696.6,74.997,120.39,0.33962,80.224,49.759,2625.5,24.894,51.698,3094.3,23.194,65.924,234.82,340.7,94.552,77.254,32.427,8.8828,26.076,6.9866,18.564,1.6473,32.505,13.733,23.21,1.247,18.368,2.2868,4.8945,2.2931,0.022881,0.85299,0.11356,53.254,44.275,63.734,54.321,21.742,61.729,22.078,40.594,37.389,50.463,48.718,44.866,17.519
4,1.0,31,0.22583,3690.4,4526.1,9.4119,27.135,42.393,2698.8,75.064,120.39,0.32484,80.433,50.17,2627.0,24.048,51.352,3095.8,23.056,65.971,234.21,340.45,94.559,77.668,32.087,8.8694,26.463,6.8499,18.536,1.6754,33.577,13.964,23.17,1.1614,18.875,2.2747,4.9084,2.4112,0.0098317,0.85124,0.097454,53.293,44.995,62.035,54.236,22.506,58.476,21.965,39.266,38.6,49.664,48.752,45.261,17.8
4,1.0,32,0.22656,3655.9,4489.8,9.2646,26.597,42.296,2697.2,74.312,120.37,0.32824,80.344,50.557,2625.3,25.65,50.802,3094.9,22.12,66.033,234.04,340.51,94.723,76.96,32.087,8.8694,26.463,6.8499,18.536,1.6754,33.577,13.964,23.17,1.1614,18.875,2.2747,4.9084,2.4112,0.0098317,0.85124,0.097454,53.293,44.995,62.629,54.671,22.434,61.012,21.727,38.851,39.739,48.39,48.97,44.684,20.062
4,1.0,33,0.26,3715.6,4514.5,9.3597,26.736,42.39,2695.9,75.016,120.37,0.35302,80.189,49.843,2624.8,26.108,49.008,3094.1,23.748,66.042,235.79,340.4,94.657,77.372,32.142,8.9327,26.508,6.9601,19.355,1.6252,32.613,13.878,23.608,1.2101,19.058,2.2688,4.8935,2.2771,0.0098317,0.85124,0.097454,53.293,44.995,62.766,54.482,25.485,61.675,21.669,42.072,37.637,44.239,49.021,44.279,16.187
4,1.0,34,0.25808,3669.0,4516.6,9.4465,27.014,42.209,2697.0,75.191,120.39,0.35156,80.256,49.483,2625.8,24.535,50.907,3095.8,23.1,66.042,234.76,340.38,94.603,77.461,32.142,8.9327,26.508,6.9601,19.355,1.6252,32.613,13.878,23.608,1.2101,19.058,2.2688,4.8935,2.2771,0.0098317,0.85124,0.097454,53.293,44.995,63.569,54.458,25.674,58.139,21.733,42.251,36.579,48.632,49.318,44.978,17.722
4,1.0,35,0.25466,3667.3,4401.4,9.3552,26.918,42.489,2698.6,74.431,120.39,0.34472,80.461,49.689,2626.1,24.122,50.829,3096.2,22.283,66.069,237.02,339.87,94.513,77.646,31.659,8.9207,26.091,6.7955,18.569,1.6754,33.136,13.857,23.91,1.4149,18.781,2.2494,4.8464,2.3936,0.0098317,0.85124,0.097454,53.293,44.995,62.609,53.798,25.101,60.319,21.693,40.905,37.185,48.453,49.319,44.905,19.631
4,1.0,36,0.25663,3635.1,4409.2,9.2831,26.775,42.55,2696.9,73.966,120.36,0.34336,80.428,50.114,2625.4,24.36,49.31,3095.7,22.447,66.129,236.2,340.21,94.767,77.208,31.659,8.9207,26.091,6.7955,18.569,1.6754,33.136,13.857,23.91,1.4149,18.781,2.2494,4.8464,2.3936,0.019259,0.83194,0.11161,53.061,44.542,63.164,53.704,24.908,60.479,21.654,41.071,38.436,44.937,49.576,44.05,19.266
4,1.0,37,0.30453,3676.3,4518.0,9.3004,26.969,42.664,2695.4,74.737,120.37,0.33898,80.15,50.167,2623.7,25.853,50.817,3095.5,23.121,66.142,237.12,339.75,94.569,77.165,32.203,8.8257,25.965,7.0235,18.744,1.6645,32.677,14.016,24.357,1.2416,18.768,2.243,4.8597,2.3612,0.019259,0.83194,0.11161,53.061,44.542,63.902,54.299,29.99,63.111,21.271,41.126,38.591,48.424,49.689,44.685,17.69
4,1.0,38,0.30424,3687.5,4469.5,9.2565,26.847,42.378,2696.3,74.977,120.41,0.34241,80.2,50.86,2625.8,24.234,49.209,3096.3,23.249,66.12,239.59,340.48,94.541,77.174,32.203,8.8257,25.965,7.0235,18.744,1.6645,32.677,14.016,24.357,1.2416,18.768,2.243,4.8597,2.3612,0.019259,0.83194,0.11161,53.061,44.542,63.709,54.88,30.019,60.786,21.532,40.707,40.63,44.702,49.667,45.019,17.394
4,1.0,39,0.25358,3618.9,4544.8,9.255,27.227,42.422,2697.6,74.04,120.4,0.36191,80.33,49.904,2626.1,24.902,51.23,3094.5,23.091,66.091,240.59,340.03,94.639,77.621,32.194,9.1033,26.318,6.7765,18.895,1.6528,33.09,13.886,23.876,1.1961,18.596,2.2774,4.9679,2.3527,0.019259,0.83194,0.11161,53.061,44.542,62.864,53.568,25.164,60.334,22.03,42.75,37.816,49.38,49.774,45.148,17.737
4,1.0,40,0.25404,3600.8,4487.3,9.3262,26.846,42.582,2698.1,75.254,120.37,0.36222,80.423,48.453,2626.3,26.625,51.551,3095.6,23.413,66.16,238.32,340.3,94.616,77.231,32.194,9.1033,26.318,6.7765,18.895,1.6528,33.09,13.886,23.876,1.1961,18.596,2.2774,4.9679,2.3527,0.019259,0.83194,0.11161,53.061,44.542,63.175,54.257,25.119,61.987,21.864,42.713,33.548,50.123,50.167,44.309,16.985
4,1.0,41,0.25644,3683.2,4472.6,9.2547,26.83,42.853,2696.6,75.395,120.38,0.34557,80.279,49.684,2624.5,24.181,48.896,3097.9,22.379,66.18,239.63,339.85,94.629,77.337,32.097,9.1139,26.344,6.8181,18.529,1.6363,32.599,13.798,23.658,1.3182,18.57,2.2775,4.91,2.4574,0.030486,0.84501,0.09316,53.328,44.624,63.907,54.056,25.038,62.833,21.533,41.438,37.171,43.979,49.76,44.843,19.434
4,1.0,42,0.25596,3714.9,4522.7,9.2298,26.842,42.745,2695.0,74.905,120.39,0.3467,80.143,50.59,2623.9,23.485,49.31,3095.2,23.987,66.158,237.8,340.38,94.5,76.954,32.097,9.1139,26.344,6.8181,18.529,1.6363,32.599,13.798,23.658,1.3182,18.57,2.2775,4.91,2.4574,0.030486,0.84501,0.09316,53.328,44.624,63.362,53.455,25.085,61.953,21.445,41.3,39.837,44.938,49.906,44.65,15.668
4,1.0,43,0.2627,3677.3,4537.1,9.3608,26.786,42.414,2696.9,73.894,120.41,0.33715,80.277,49.315,2625.8,25.18,50.073,3095.4,24.054,66.121,237.54,340.64,94.538,77.6,32.549,8.7124,26.124,7.0405,18.66,1.665,32.535,13.778,24.231,1.4829,18.485,2.2431,4.9287,2.3249,0.030486,0.84501,0.09316,53.328,44.624,63.724,54.193,26.36,60.855,21.912,40.159,36.083,46.702,49.915,44.996,15.459
4,1.0,44,0.26474,3685.7,4522.4,9.2681,26.942,42.694,2698.9,74.932,120.4,0.33649,80.608,49.814,2627.5,25.496,49.312,3098.7,22.754,66.187,239.44,339.91,94.422,77.941,32.549,8.7124,26.124,7.0405,18.66,1.665,32.535,13.778,24.231,1.4829,18.485,2.2431,4.9287,2.3249,0.030486,0.84501,0.09316,53.328,44.624,63.579,54.369,26.159,61.318,21.654,40.24,37.552,44.941,49.725,44.903,18.488
4,1.0,45,0.22142,3618.8,4524.7,9.2014,26.88,42.445,2697.1,75.246,120.41,0.33406,80.523,50.096,2626.1,26.565,50.01,3096.2,23.469,66.259,237.29,340.05,94.562,77.013,32.257,8.8584,26.227,7.0113,18.492,1.7141,33.212,13.703,23.814,1.3316,19.154,2.2964,4.8416,2.3136,0.030486,0.84501,0.09316,53.328,44.624,62.734,54.05,21.539,60.274,21.819,39.949,38.384,46.558,49.894,45.287,16.847
4,1.0,46,0.21829,3645.2,4548.6,9.2621,26.83,42.127,2695.1,75.733,120.32,0.33547,80.337,49.705,2623.7,26.282,48.965,3093.9,22.259,66.263,237.4,339.86,94.627,77.337,32.257,8.8584,26.227,7.0113,18.492,1.7141,33.212,13.703,23.814,1.3316,19.154,2.2964,4.8416,2.3136,0.021845,0.85128,0.095367,53.9,43.597,62.281,53.765,21.847,62.653,21.521,39.777,37.231,44.138,50.202,43.837,19.705
4,1.0,47,0.24652,3636.3,4487.5,9.2963,27.054,42.245,2694.7,75.014,120.39,0.32626,80.093,50.854,2622.3,24.942,48.806,3094.5,24.003,66.193,240.99,339.75,94.928,76.826,32.481,8.9662,26.217,6.9052,18.938,1.654,32.722,13.789,23.451,1.235,19.072,2.2825,4.8792,2.286,0.021845,0.85128,0.095367,53.9,43.597,62.555,54.942,24.192,61.858,21.46,38.774,40.613,43.77,50.014,45.427,15.628
4,1.0,48,0.2449,3625.6,4541.1,9.3624,26.815,42.291,2695.1,75.666,120.38,0.32702,80.033,50.018,2623.4,27.157,52.9,3092.9,22.115,66.131,241.42,340.21,94.658,77.178,32.481,8.9662,26.217,6.9052,18.938,1.654,32.722,13.789,23.451,1.235,19.072,2.2825,4.8792,2.286,0.021845,0.85128,0.095367,53.9,43.597,62.739,54.301,24.35,62.785,21.688,38.681,38.154,53.245,50.11,44.148,20.11
4,1.0,49,0.22216,3651.6,4489.2,9.3365,27.129,42.125,2697.1,74.686,120.39,0.33226,80.244,50.048,2625.8,25.11,50.268,3095.5,22.227,66.114,242.32,340.39,94.813,77.252,31.946,8.79,26.32,7.0788,19.147,1.6776,32.916,13.614,23.504,1.2099,18.507,2.2638,4.8862,2.2719,0.021845,0.85128,0.095367,53.9,43.597,63.151,53.836,21.948,58.984,21.862,40.228,38.24,47.155,50.163,44.432,19.832
4,1.0,50,0.22419,3674.5,4498.4,9.4265,27.061,42.053,2696.6,74.56,120.4,0.33398,80.242,50.185,2624.7,25.614,50.482,3095.1,22.624,66.15,241.91,339.62,94.647,77.395,31.946,8.79,26.32,7.0788,19.147,1.6776,32.916,13.614,23.504,1.2099,18.507,2.2638,4.8862,2.2719,0.021845,0.85128,0.095367,53.9,43.597,62.755,53.727,21.748,58.169,21.925,40.018,38.645,47.65,50.331,44.779,18.884
4,1.0,51,0.27812,3612.1,4464.4,9.4112,27.013,42.321,2698.1,74.641,120.38,0.31414,80.357,49.894,2626.6,25.217,50.718,3095.9,23.034,66.179,243.14,340.21,94.711,77.482,32.245,8.9586,25.824,6.846,19.283,1.7085,32.767,13.832,23.516,1.3073,18.778,2.2599,4.7831,2.3258,-0.0027484,0.83459,0.088017,54.123,43.684,62.203,53.575,26.568,59.462,22.004,37.577,37.789,48.195,50.533,44.605,17.897
4,1.0,52,0.27434,3624.9,4482.4,9.3072,26.673,42.443,2702.0,74.58,120.4,0.31429,80.514,50.934,2630.6,26.252,49.163,3098.3,23.158,66.267,243.69,340.45,94.687,77.516,32.245,8.9586,25.824,6.846,19.283,1.7085,32.767,13.832,23.516,1.3073,18.778,2.2599,4.7831,2.3258,-0.0027484,0.83459,0.088017,54.123,43.684,61.983,53.36,26.94,61.202,22.033,37.558,40.847,44.597,50.687,44.752,17.585
4,1.0,53,0.24702,3692.2,4418.2,9.2299,27.197,42.279,2700.7,74.926,120.39,0.33599,80.384,51.857,2627.4,25.181,49.539,3099.3,22.798,66.333,242.33,340.21,94.703,77.159,31.946,8.9536,26.172,6.7859,18.676,1.6667,32.493,13.802,23.66,1.4455,19.214,2.2844,4.8909,2.2729,-0.0027484,0.83459,0.088017,54.123,43.684,62.792,53.721,24.138,63.658,21.773,40.6,43.564,45.467,51.011,44.277,18.458
4,1.0,54,0.24807,3691.6,4449.7,9.3253,27.122,42.14,2699.5,74.05,120.43,0.33857,80.33,51.988,2627.9,22.736,49.771,3097.9,23.009,66.319,242.16,340.08,94.653,77.516,31.946,8.9536,26.172,6.7859,18.676,1.6667,32.493,13.802,23.66,1.4455,19.214,2.2844,4.8909,2.2729,-0.0027484,0.83459,0.088017,54.123,43.684,62.801,53.345,24.035,61.784,21.912,40.285,43.949,46.005,51.232,44.988,17.931
4,1.0,55,0.27677,3666.6,4494.6,9.4433,26.729,42.52,2699.2,74.74,120.37,0.3362,80.17,51.033,2626.9,25.98,49.689,3098.5,23.16,66.32,243.36,340.24,94.546,76.984,32.523,8.7927,25.82,6.906,18.566,1.6814,33.005,13.843,23.564,1.2327,19.247,2.2643,4.901,2.3899,-0.0027484,0.83459,0.088017,54.123,43.684,63.821,54.262,27.092,60.801,21.512,39.758,41.14,45.814,51.326,44.641,17.617
4,1.0,56,0.27229,3711.2,4480.0,9.4091,27.058,42.331,2699.2,74.498,120.42,0.33498,80.178,49.391,2627.5,25.682,50.091,3099.0,22.769,66.287,246.46,340.41,94.59,77.474,32.523,8.7927,25.82,6.906,18.566,1.6814,33.005,13.843,23.564,1.2327,19.247,2.2643,4.901,2.3899,0.042397,0.83732,0.10199,54.557,43.506,63.053,54.436,27.533,62.238,21.858,39.906,36.307,46.746,50.845,45.904,18.525
