faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
2,1.0,11,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198
2,1.0,12,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437
2,1.0,13,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216
2,1.0,14,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59
2,1.0,15,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.014489,0.81503,0.1046,54.279,44.352,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49
2,1.0,16,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.017134,0.84727,0.1028,52.902,43.729,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375
2,1.0,17,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094
2,1.0,18,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96
2,1.0,19,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776
2,1.0,20,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022
2,1.0,21,0.27833,3649.7,4479.9,9.349,26.387,42.555,2701.7,75.071,120.4,0.33728,80.389,50.172,2630.5,27.059,50.071,3097.8,22.876,65.645,226.89,341.43,94.54,77.329,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.137,53.947,27.761,60.591,21.741,39.399,38.607,46.698,46.686,41.515,18.274
2,1.0,22,0.27992,3647.2,4516.1,9.4237,27.093,42.44,2701.9,74.912,120.41,0.33885,80.245,49.529,2630.6,24.62,51.111,3098.3,22.988,65.674,225.81,340.98,94.663,77.45,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.179,53.514,27.605,61.215,22.128,39.207,36.715,49.106,46.897,41.215,18.008
2,1.0,23,0.24735,3648.7,4505.7,9.4664,26.761,42.751,2701.2,74.638,120.4,0.35149,80.201,52.347,2629.5,27.131,50.365,3098.3,23.122,65.704,227.61,341.25,94.664,77.267,32.415,8.9567,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.886,53.982,24.505,61.261,22.163,42.077,45.006,47.379,46.854,40.888,17.702
2,1.0,24,0.24847,3677.2,4491.0,9.3649,26.879,42.524,2701.6,74.675,120.39,0.35215,80.167,48.53,2630.0,26.356,50.85,3098.8,22.504,65.682,228.07,341.26,94.741,77.28,32.415,8.9567,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.396,54.157,24.396,61.659,21.9,41.996,33.775,48.502,46.931,40.726,19.169
2,1.0,25,0.23394,3732.0,4481.1,9.3437,26.901,42.075,2703.2,75.595,120.42,0.33261,80.269,50.036,2631.6,25.318,49.974,3100.4,21.799,65.688,227.79,341.11,94.618,77.39,32.203,9.1189,25.677,6.959,18.586,1.6302,33.143,13.986,23.58,1.3549,18.967,2.2514,4.8847,2.2848,0.018032,0.87043,0.10962,53.559,43.529,63.871,53.801,23.175,59.554,22.16,39.534,38.206,46.473,47.071,41.426,20.823
2,1.0,26,0.23548,3763.0,4542.1,9.3678,26.8,42.188,2703.3,74.48,120.41,0.33248,80.3,48.541,2631.6,24.955,49.559,3101.5,22.102,65.74,228.9,340.69,94.586,77.199,32.203,9.1189,25.677,6.959,18.586,1.6302,33.143,13.986,23.58,1.3549,18.967,2.2514,4.8847,2.2848,0.022881,0.85299,0.11356,53.254,44.275,63.338,53.072,23.023,61.012,22.013,39.55,33.806,45.514,47.721,40.544,20.111
2,1.0,27,0.25428,3648.3,4534.7,9.246,26.767,42.375,2701.7,74.578,120.41,0.35577,80.232,50.869,2630.1,24.601,49.228,3100.1,23.115,65.801,233.52,340.56,94.584,77.378,32.432,9.2045,25.901,6.8295,18.651,1.6771,32.471,13.99,23.202,1.2359,18.505,2.2541,4.8515,2.3323,0.022881,0.85299,0.11356,53.254,44.275,63.027,54.023,24.967,59.985,21.872,42.256,40.658,44.747,47.698,41.302,17.702
2,1.0,28,0.25245,3661.4,4519.5,9.2981,26.721,42.714,2704.1,73.899,120.39,0.35347,80.261,49.023,2631.9,24.972,50.804,3100.8,22.944,65.811,232.53,341.12,94.784,77.157,32.432,9.2045,25.901,6.8295,18.651,1.6771,32.471,13.99,23.202,1.2359,18.505,2.2541,4.8515,2.3323,0.022881,0.85299,0.11356,53.254,44.275,62.801,54.205,25.147,62.446,21.998,42.538,35.225,48.396,48.175,40.651,18.115
2,1.0,29,0.23014,3705.8,4479.3,9.3177,27.058,42.504,2701.9,75.781,120.41,0.35917,80.178,49.658,2630.3,24.811,51.844,3101.0,22.689,65.846,233.25,340.34,94.662,77.294,32.323,9.0937,25.975,6.9912,18.577,1.6443,32.386,13.97,23.1,1.2535,18.385,2.2815,4.8778,2.2826,0.022881,0.85299,0.11356,53.254,44.275,63.161,54.554,22.727,61.519,21.861,42.181,37.094,50.801,48.497,41.08,18.724
2,1.0,30,0.23243,3674.3,4499.3,9.3653,26.886,42.294,2702.8,74.97,120.4,0.35605,80.192,49.759,2631.5,24.895,51.69,3101.3,23.194,65.866,235.18,340.21,94.665,77.271,32.323,9.0937,25.975,6.9912,18.577,1.6443,32.386,13.97,23.1,1.2535,18.385,2.2815,4.8778,2.2826,0.022881,0.85299,0.11356,53.254,44.275,63.705,54.315,22.501,61.762,22.032,42.562,37.39,50.445,48.711,40.805,17.53
2,1.0,31,0.23759,3688.9,4524.8,9.4186,27.134,42.402,2705.4,75.027,120.41,0.35305,80.399,50.173,2633.4,24.054,51.345,3103.4,23.057,65.913,234.58,339.9,94.604,77.7,31.956,9.1404,26.328,6.8512,18.552,1.6717,33.409,14.296,23.008,1.1665,18.897,2.2687,4.8938,2.4016,0.0099654,0.85344,0.097559,53.299,44.985,62.008,54.22,23.662,58.523,21.889,42.644,38.61,49.646,48.747,41.439,17.81
2,1.0,32,0.23832,3654.4,4488.5,9.2745,26.599,42.302,2704.4,74.261,120.38,0.35646,80.311,50.56,2632.2,25.655,50.797,3103.1,22.124,65.974,234.42,339.95,94.883,77.004,31.956,9.1404,26.328,6.8512,18.552,1.6717,33.409,14.296,23.008,1.1665,18.897,2.2687,4.8938,2.4016,0.0099654,0.85344,0.097559,53.299,44.985,62.602,54.655,23.59,61.077,21.659,42.228,39.747,48.378,48.966,40.682,20.065
2,1.0,33,0.2756,3714.8,4512.8,9.3727,26.736,42.409,2703.4,74.949,120.38,0.39343,80.154,49.847,2632.1,26.116,49.003,3102.9,23.753,65.98,236.19,339.78,94.729,77.434,31.989,9.2618,26.34,6.9592,19.371,1.6207,32.406,14.3,23.398,1.2151,19.081,2.2613,4.8778,2.2667,0.0099654,0.85344,0.097559,53.299,44.985,62.752,54.461,27.02,61.762,21.572,46.905,37.65,44.228,49.017,40.307,16.185
2,1.0,34,0.27368,3668.2,4514.8,9.463,27.014,42.228,2705.2,75.107,120.41,0.39197,80.225,49.487,2633.6,24.542,50.903,3105.2,23.107,65.979,235.18,339.77,94.694,77.536,31.989,9.2618,26.34,6.9592,19.371,1.6207,32.406,14.3,23.398,1.2151,19.081,2.2613,4.8778,2.2667,0.0099654,0.85344,0.097559,53.299,44.985,63.555,54.437,27.209,58.249,21.647,47.083,36.591,48.624,49.316,41.026,17.715
2,1.0,35,0.27388,3667.1,4399.5,9.3759,26.919,42.519,2707.3,74.327,120.4,0.39747,80.426,49.692,2634.4,24.128,50.825,3106.2,22.29,66.003,237.47,339.24,94.615,77.737,31.489,9.3049,25.893,6.7934,18.582,1.6695,32.897,14.365,23.653,1.4204,18.802,2.24,4.8289,2.3821,0.0099654,0.85344,0.097559,53.299,44.985,62.605,53.776,26.991,60.457,21.587,47.211,37.195,48.444,49.318,40.784,19.622
2,1.0,36,0.27584,3634.8,4407.3,9.3077,26.775,42.58,2706.2,73.847,120.39,0.39614,80.395,50.118,2634.4,24.366,49.306,3106.3,22.455,66.061,236.81,339.61,94.912,77.311,31.489,9.3049,25.893,6.7934,18.582,1.6695,32.897,14.365,23.653,1.4204,18.802,2.24,4.8289,2.3821,0.019403,0.83602,0.11177,53.08,44.517,63.159,53.682,26.798,60.641,21.563,47.373,38.447,44.929,49.621,40.392,19.252
2,1.0,37,0.32703,3676.5,4516.4,9.3303,26.97,42.708,2705.0,74.591,120.38,0.40418,80.11,50.17,2632.9,25.859,50.813,3106.7,23.131,66.073,237.84,339.13,94.626,77.284,32.022,9.2614,25.738,7.0207,18.751,1.6568,32.413,14.605,24.054,1.2463,18.785,2.2313,4.8411,2.3489,0.019403,0.83602,0.11177,53.08,44.517,63.904,54.28,32.203,63.311,21.159,48.897,38.602,48.415,49.752,40.422,17.671
2,1.0,38,0.32674,3687.6,4467.9,9.2912,26.848,42.421,2706.7,74.814,120.43,0.40766,80.159,50.863,2635.8,24.238,49.206,3108.2,23.262,66.048,240.43,339.92,94.696,77.306,32.022,9.2614,25.738,7.0207,18.751,1.6568,32.413,14.605,24.054,1.2463,18.785,2.2313,4.8411,2.3489,0.019403,0.83602,0.11177,53.08,44.517,63.711,54.86,32.232,61.015,21.446,48.472,40.639,44.695,49.748,41.207,17.369
2,1.0,39,0.27905,3619.2,4543.7,9.2956,27.228,42.479,2708.4,73.85,120.41,0.43953,80.285,49.906,2636.4,24.905,51.226,3106.9,23.104,66.017,241.53,339.48,94.714,77.771,32.005,9.5879,26.063,6.7729,18.893,1.6429,32.807,14.551,23.529,1.2009,18.605,2.2626,4.9474,2.3391,0.019403,0.83602,0.11177,53.08,44.517,62.871,53.555,27.669,60.603,21.929,51.983,37.825,49.371,49.873,41.016,17.707
2,1.0,40,0.27951,3601.2,4486.2,9.3726,26.846,42.641,2709.6,75.043,120.39,0.43989,80.377,48.455,2637.4,26.626,51.548,3108.7,23.429,66.083,239.37,339.84,94.747,77.394,32.005,9.5879,26.063,6.7729,18.893,1.6429,32.807,14.551,23.529,1.2009,18.605,2.2626,4.9474,2.3391,0.019403,0.83602,0.11177,53.08,44.517,63.181,54.244,27.624,62.293,21.79,51.939,33.554,50.117,50.286,40.404,16.947
2,1.0,41,0.28453,3683.9,4472.3,9.3074,26.83,42.924,2708.7,75.158,120.39,0.43562,80.225,49.686,2636.2,24.181,48.893,3111.6,22.394,66.101,240.92,339.42,94.717,77.519,31.906,9.6432,26.064,6.8129,18.515,1.6238,32.305,14.536,23.27,1.3229,18.565,2.2591,4.8873,2.4425,0.03063,0.84939,0.093178,53.354,44.59,63.918,54.053,27.801,63.182,21.457,52.124,37.176,43.971,49.94,40.906,19.393
2,1.0,42,0.28405,3715.6,4522.5,9.2894,26.843,42.821,2707.8,74.642,120.4,0.43684,80.085,50.591,2636.3,23.482,49.307,3109.6,24.007,66.077,239.28,340.06,94.593,77.149,31.906,9.6432,26.064,6.8129,18.515,1.6238,32.305,14.536,23.27,1.3229,18.565,2.2591,4.8873,2.4425,0.03063,0.84939,0.093178,53.354,44.59,63.373,53.452,27.848,62.346,21.399,51.976,39.838,44.931,50.121,40.556,15.615
2,1.0,43,0.29295,3678.5,4538.1,9.4271,26.786,42.499,2710.3,73.607,120.43,0.43964,80.21,49.315,2638.8,25.175,50.068,3110.4,24.074,66.037,239.21,340.39,94.649,77.819,32.361,9.2841,25.823,7.0332,18.631,1.6495,32.238,14.582,23.806,1.4862,18.464,2.2207,4.9037,2.3086,0.03063,0.84939,0.093178,53.354,44.59,63.744,54.205,29.336,61.292,21.872,52.292,36.084,46.692,50.165,41.239,15.401
2,1.0,44,0.295,3686.9,4523.4,9.3421,26.945,42.786,2713.2,74.616,120.4,0.439,80.542,49.811,2641.4,25.486,49.307,3114.6,22.776,66.102,241.29,339.78,94.5,78.177,32.361,9.2841,25.823,7.0332,18.631,1.6495,32.238,14.582,23.806,1.4862,18.464,2.2207,4.9037,2.3086,0.03063,0.84939,0.093178,53.354,44.59,63.6,54.381,29.135,61.807,21.651,52.37,37.545,44.931,50.011,40.678,18.424
2,1.0,45,0.2534,3620.7,4527.4,9.2823,26.88,42.55,2712.0,74.908,120.43,0.44876,80.445,50.094,2640.7,26.552,50.005,3112.8,23.492,66.173,239.33,340.02,94.62,77.262,32.076,9.4689,25.908,7.0009,18.445,1.695,32.919,14.57,23.357,1.333,19.109,2.2693,4.8139,2.2956,0.03063,0.84939,0.093178,53.354,44.59,62.767,54.082,24.685,60.808,21.821,53.508,38.376,46.545,50.216,41.631,16.776
2,1.0,46,0.25027,3647.1,4551.3,9.3518,26.834,42.234,2710.9,75.364,120.32,0.45027,80.253,49.699,2639.1,26.262,48.959,3111.1,22.284,66.174,239.67,339.98,94.787,77.602,32.076,9.4689,25.908,7.0009,18.445,1.695,32.919,14.57,23.357,1.333,19.109,2.2693,4.8139,2.2956,0.021971,0.85443,0.095039,53.933,43.555,62.313,53.797,24.993,63.243,21.571,53.323,37.213,44.125,50.572,39.481,19.625
2,1.0,47,0.27971,3639.2,4492.3,9.3923,27.052,42.368,2711.2,74.627,120.43,0.45333,79.996,50.851,2638.3,24.927,48.799,3112.4,24.031,66.101,243.48,339.99,94.922,77.112,32.312,9.6118,25.885,6.8918,18.869,1.631,32.439,14.713,22.968,1.2342,18.999,2.2502,4.8486,2.2662,0.021971,0.85443,0.095039,53.933,43.555,62.605,55.0,27.457,62.492,21.52,53.745,40.604,43.756,50.423,42.381,15.535
2,1.0,48,0.27809,3628.4,4545.9,9.4689,26.821,42.417,2712.4,75.242,120.35,0.45421,79.93,50.008,2640.3,27.127,52.894,3111.6,22.144,66.037,244.12,340.6,94.795,77.479,32.312,9.6118,25.885,6.8918,18.869,1.631,32.439,14.713,22.968,1.2342,18.999,2.2502,4.8486,2.2662,0.021971,0.85443,0.095039,53.933,43.555,62.789,54.359,27.615,63.487,21.797,53.637,38.125,53.232,50.559,39.346,20.011
2,1.0,49,0.25604,3655.5,4496.7,9.4492,27.128,42.263,2715.2,74.25,120.43,0.47132,80.132,50.04,2643.6,25.083,50.261,3115.1,22.257,66.017,245.23,340.93,94.842,77.58,31.792,9.4693,25.978,7.0623,19.051,1.6501,32.649,14.591,22.999,1.2075,18.398,2.2256,4.8518,2.25,0.021971,0.85443,0.095039,53.933,43.555,63.219,53.926,25.281,59.726,21.998,56.57,38.218,47.137,50.653,41.488,19.727
2,1.0,50,0.25807,3678.5,4505.9,9.5497,27.065,42.199,2715.7,74.088,120.38,0.47316,80.126,50.171,2643.4,25.574,50.474,3115.4,22.658,66.051,245.03,340.33,94.7,77.736,31.792,9.4693,25.978,7.0623,19.051,1.6501,32.649,14.591,22.999,1.2075,18.398,2.2256,4.8518,2.25,0.021971,0.85443,0.095039,53.933,43.555,62.824,53.817,25.081,58.981,22.109,56.346,38.602,47.631,50.862,40.122,18.766
2,1.0,51,0.3122,3617.3,4475.3,9.5413,27.012,42.476,2718.0,74.155,120.4,0.4652,80.227,49.88,2646.2,25.175,50.706,3117.0,23.067,66.078,246.41,341.09,94.764,77.847,32.11,9.6672,25.477,6.8262,19.156,1.6762,32.523,14.858,22.997,1.3022,18.627,2.2154,4.745,2.3021,-0.0026913,0.83459,0.087123,54.161,43.635,62.292,53.705,29.921,60.318,22.221,55.3,37.747,48.168,51.085,41.378,17.773
2,1.0,52,0.30842,3630.1,4493.3,9.4471,26.677,42.607,2722.9,74.064,120.4,0.46554,80.377,50.915,2651.2,26.201,49.151,3120.3,23.194,66.163,247.14,341.49,94.717,77.895,32.11,9.6672,25.477,6.8262,19.156,1.6762,32.523,14.858,22.997,1.3022,18.627,2.2154,4.745,2.3021,-0.0026913,0.83459,0.087123,54.161,43.635,62.072,53.49,30.293,62.124,22.298,55.259,40.792,44.568,51.273,40.511,17.449
2,1.0,53,0.28079,3698.7,4433.0,9.3777,27.198,42.453,2722.4,74.393,120.41,0.49906,80.229,51.837,2648.9,25.125,49.524,3122.1,22.834,66.224,245.96,341.48,94.766,77.554,31.832,9.6885,25.825,6.7625,18.515,1.6292,32.276,14.871,23.133,1.4358,19.018,2.2331,4.849,2.2473,-0.0026913,0.83459,0.087123,54.161,43.635,62.904,53.899,27.46,64.63,22.078,59.632,43.506,45.433,51.629,40.81,18.316
2,1.0,54,0.28185,3698.2,4464.5,9.4822,27.125,42.323,2722.3,73.494,120.43,0.50184,80.169,51.965,2650.5,22.676,49.755,3121.5,23.048,66.206,245.98,341.53,94.622,77.931,31.832,9.6885,25.825,6.7625,18.515,1.6292,32.276,14.871,23.133,1.4358,19.018,2.2331,4.849,2.2473,-0.0026913,0.83459,0.087123,54.161,43.635,62.914,53.522,27.357,62.817,22.274,59.293,43.881,45.968,51.882,41.014,17.777
2,1.0,55,0.30974,3674.6,4513.9,9.6091,26.732,42.712,2722.8,74.165,120.38,0.51095,79.985,51.007,2650.4,25.907,49.671,3123.0,23.201,66.202,247.38,341.92,94.629,77.412,32.433,9.5504,25.477,6.8797,18.367,1.6381,32.82,14.95,23.036,1.2188,19.001,2.2055,4.8544,2.362,-0.0026913,0.83459,0.087123,54.161,43.635,63.959,54.494,30.335,61.891,21.914,60.067,41.063,45.773,52.009,40.817,17.453
2,1.0,56,0.30526,3719.3,4499.3,9.583,27.059,42.531,2723.9,73.906,120.43,0.50991,79.987,49.364,2652.1,25.607,50.072,3124.3,22.809,66.162,250.49,342.29,94.522,77.925,32.433,9.5504,25.477,6.8797,18.367,1.6381,32.82,14.95,23.036,1.2188,19.001,2.2055,4.8544,2.362,0.042328,0.8321,0.10031,54.597,43.455,63.191,54.667,30.776,63.383,22.325,60.194,36.227,46.702,51.499,42.31,18.353
